rule_idx	rule	rule_regex	rule_len	hits	scope	accuracy10.0
745	t͡s -> h / X __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL] X	t͡s -> h /  __ (a|o|e|u|ɨ|i|ã|õ|ĩ|ũ|ɨ̃|ẽ)	192	20.0	21.0	0.6451612903225806
704	s -> h / X __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL] X	s -> h /  __ (a|o|e|u|ɨ|i|ã|õ|ĩ|ũ|ɨ̃|ẽ)	190	14.0	15.0	0.56
6	kˀ -> k / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -front] X	kˀ -> k / (⋊) __ (a|o|u|ɨ|ã|õ|ũ|ɨ̃)	210	10.0	10.0	0.5
372	e -> ẽ / X [+C/V, -syllabic, -stress, -long, +consonantal, +sonorant, -continuant, -approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -round, -labiodental, -lateral, -DORSAL] __ X	e -> ẽ / (n|m) __ 	196	9.0	9.0	0.4736842105263157
305	e -> ẽ / X [+C/V, -syllabic, -stress, -long, +consonantal, -approximant, -tap, -trill, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, +CORONAL, +anterior, -distributed, -lateral, -DORSAL] __ X	e -> ẽ / (n|t|s|d|t͡s|tʲ) __ 	200	10.0	13.0	0.4347826086956521
344	e -> ẽ / X [+C/V, -syllabic, -stress, -long, +consonantal, -approximant, -tap, -trill, -spread.gl, -constr.gl, -round, -labiodental, -lateral, -DORSAL] __ X	e -> ẽ / (n|m|ɸ|t|s|p|d|b|t͡ʃ|t͡s|tʲ) __ 	156	13.0	20.0	0.4333333333333333
501	kː -> k / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -low, +tense] X	kː -> k / (a|o|e|u|ɨ|i|ã|õ|ĩ|ũ|ɨ̃|ẽ) __ (o|e|u|ɨ|i)	388	7.0	7.0	0.4117647058823529
615	ʔ -> ∅ / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -back] X	ʔ -> ∅ / (a|o|e|u|ɨ|i|ã|õ|ĩ|ũ|ɨ̃|ẽ) __ (a|e|ɨ|i|ã|ĩ|ɨ̃|ẽ)	389	7.0	8.0	0.3888888888888889
205	a -> ã / X [+C/V, -syllabic, -stress, -long, -approximant, -tap, -trill, -round, -labiodental, -lateral] __ [-begin/end]	a -> ã / (ɲ|ŋ|n|m|ʔ|k|ɡ|ɸ|t|s|p|d|b|t͡ʃ|t͡s|h|hʲ|kʰ|kʲ|kˀ|pʰ|pˀ|sˀ|tʰ|tʲ|tˀ|ˀb|ˀd|ˀh|ˀk|ˀkʰ|ˀm|ˀn|ˀp|ˀs|ˀt|ˀtʰ|ˀŋ|ˀɡ) __ (⋉)	120	10.0	16.0	0.3846153846153846
42	tˀ -> d / X __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL] X	tˀ -> d /  __ (a|o|e|u|ɨ|i)	199	6.0	7.0	0.3529411764705882
249	ɨ -> ɨ̃ / X __ [+C/V, -syllabic, -stress, -long, +consonantal, -continuant, -approximant, -tap, -trill, -spread.gl, -constr.gl, -round, -labiodental, -lateral, -DORSAL] X	ɨ -> ɨ̃ /  __ (n|m|t|p|d|b|t͡ʃ|t͡s|tʲ)	170	5.0	7.0	0.2941176470588235
419	pˀ -> m / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -front] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -low, +tense] X	pˀ -> m / (ã|õ|ũ|ɨ̃) __ (o|e|u|ɨ|i)	404	4.0	4.0	0.2857142857142857
862	t -> d / X [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, -nasal, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL] __ X	t -> d / (a|o|e|u|ɨ|i) __ 	198	4.0	5.0	0.2666666666666666
922	w -> ∅ / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +nasal, +voice, -spread.gl, -constr.gl, -LABIAL, -round, -labiodental, -CORONAL, -lateral, +DORSAL, -front, -back] X	w -> ∅ / (⋊) __ (ã|ɨ̃)	241	3.0	3.0	0.2307692307692307
894	t͡ʃ -> h / [+begin/end] __ [-C/V, +syllabic, -stress, -long, -consonantal, +sonorant, +continuant, +approximant, -tap, -trill, +voice, -spread.gl, -constr.gl, -labiodental, -CORONAL, -lateral, +DORSAL, -low, -front, +tense] X	t͡ʃ -> h / (⋊) __ (o|u|ɨ|õ|ũ|ɨ̃)	225	3.0	3.0	0.2307692307692307
624	õ -> ũ / X [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -round, -labiodental, -lateral] __ [+C/V, -syllabic, -stress, -long, +consonantal, -sonorant, -approximant, -tap, -trill, -nasal, -voice, -spread.gl, -LABIAL, -round, -labiodental, -lateral, -DORSAL] X	õ -> ũ / (ʔ|k|ɸ|t|s|p|t͡ʃ|t͡s|kʲ|kˀ|pˀ|sˀ|tʲ|tˀ|ˀk|ˀp|ˀs|ˀt) __ (ʔ|t|s|t͡ʃ|t͡s|sˀ|tʲ|tˀ|ˀs|ˀt)	327	3.0	3.0	0.2307692307692307
