Number	Proto	Context	Reflexes	Source	Target
30	tˀ	V_V	t/l,tʰ,t,d	l̥ˀ	l̥
30	tˀ	V_V	t/l,tʰ,t,d	l̥	l
30	tˀ	V_V	t/l,tʰ,t,d	tˀ	ˀt
30	tˀ	V_V	t/l,tʰ,t,d	ˀt	t
30	tˀ	V_V	t/l,tʰ,t,d	t	tʰˀ
30	tˀ	V_V	t/l,tʰ,t,d	tʰˀ	tʰ
30	tˀ	V_V	t/l,tʰ,t,d	tˀ	ˀt
30	tˀ	V_V	t/l,tʰ,t,d	ˀt	t
30	tˀ	V_V	t/l,tʰ,t,d	tˀ	ˀt
30	tˀ	V_V	t/l,tʰ,t,d	ˀt	ɗˀ
30	tˀ	V_V	t/l,tʰ,t,d	ɗˀ	ˀd
30	tˀ	V_V	t/l,tʰ,t,d	ˀd	ɗ
30	tˀ	V_V	t/l,tʰ,t,d	ɗ	dˀ
30	tˀ	V_V	t/l,tʰ,t,d	dˀ	d
30	tˀ	V_V	t/l,tʰ,t,d	tˀ	ˀt
30	tˀ	V_V	t/l,tʰ,t,d	ˀt	t
30	tˀ	V_V	t/l,tʰ,t,d	t	d
31	tˀ	~V_V	n,d,r,t	tˀ	ˀt
31	tˀ	~V_V	n,d,r,t	ˀt	ɗ
31	tˀ	~V_V	n,d,r,t	ɗ	ˀd
31	tˀ	~V_V	n,d,r,t	ˀd	dˀ
31	tˀ	~V_V	n,d,r,t	dˀ	ɗˀ
31	tˀ	~V_V	n,d,r,t	ɗˀ	ˀn
31	tˀ	~V_V	n,d,r,t	ˀn	nˀ
31	tˀ	~V_V	n,d,r,t	nˀ	n
31	tˀ	~V_V	n,d,r,t	tˀ	ˀt
31	tˀ	~V_V	n,d,r,t	ˀt	ɗ
31	tˀ	~V_V	n,d,r,t	ɗ	ɗˀ
31	tˀ	~V_V	n,d,r,t	ɗˀ	ˀd
31	tˀ	~V_V	n,d,r,t	ˀd	dˀ
31	tˀ	~V_V	n,d,r,t	dˀ	d
31	tˀ	~V_V	n,d,r,t	d	n
31	tˀ	~V_V	n,d,r,t	tˀ	ˀt
31	tˀ	~V_V	n,d,r,t	ˀt	t
31	tˀ	~V_V	n,d,r,t	t	n̥
31	tˀ	~V_V	n,d,r,t	n̥	n̥ˀ
31	tˀ	~V_V	n,d,r,t	n̥ˀ	n
31	tˀ	~V_V	n,d,r,t	tˀ	ˀt
31	tˀ	~V_V	n,d,r,t	ˀt	ɗˀ
31	tˀ	~V_V	n,d,r,t	ɗˀ	ˀd
31	tˀ	~V_V	n,d,r,t	ˀd	ɗ
31	tˀ	~V_V	n,d,r,t	ɗ	dˀ
31	tˀ	~V_V	n,d,r,t	dˀ	d
31	tˀ	~V_V	n,d,r,t	tˀ	ˀt
31	tˀ	~V_V	n,d,r,t	ˀt	t
31	tˀ	~V_V	n,d,r,t	t	d
31	tˀ	~V_V	n,d,r,t	tˀ	ˀt
31	tˀ	~V_V	n,d,r,t	ˀt	ɗˀ
31	tˀ	~V_V	n,d,r,t	ɗˀ	ˀd
31	tˀ	~V_V	n,d,r,t	ˀd	dˀ
31	tˀ	~V_V	n,d,r,t	dˀ	ɗ
31	tˀ	~V_V	n,d,r,t	ɗ	zˀ
31	tˀ	~V_V	n,d,r,t	zˀ	ˀɾ
31	tˀ	~V_V	n,d,r,t	ˀɾ	rˀ
31	tˀ	~V_V	n,d,r,t	rˀ	ɾ
31	tˀ	~V_V	n,d,r,t	ɾ	r
31	tˀ	~V_V	n,d,r,t	tˀ	ˀt
31	tˀ	~V_V	n,d,r,t	ˀt	sˀ
31	tˀ	~V_V	n,d,r,t	sˀ	ˀs
31	tˀ	~V_V	n,d,r,t	ˀs	s
31	tˀ	~V_V	n,d,r,t	s	ɾ̥
31	tˀ	~V_V	n,d,r,t	ɾ̥	r̥
31	tˀ	~V_V	n,d,r,t	r̥	r̥ˀ
31	tˀ	~V_V	n,d,r,t	r̥ˀ	ɾ̥ˀ
31	tˀ	~V_V	n,d,r,t	ɾ̥ˀ	ɾ
31	tˀ	~V_V	n,d,r,t	ɾ	r
31	tˀ	~V_V	n,d,r,t	tˀ	ˀt
31	tˀ	~V_V	n,d,r,t	ˀt	t
31	tˀ	~V_V	n,d,r,t	t	s
31	tˀ	~V_V	n,d,r,t	s	r̥
31	tˀ	~V_V	n,d,r,t	r̥	ɾ̥
31	tˀ	~V_V	n,d,r,t	ɾ̥	r̥ˀ
31	tˀ	~V_V	n,d,r,t	r̥ˀ	ɾ̥ˀ
31	tˀ	~V_V	n,d,r,t	ɾ̥ˀ	ɾ
31	tˀ	~V_V	n,d,r,t	ɾ	r
31	tˀ	~V_V	n,d,r,t	tˀ	ˀt
31	tˀ	~V_V	n,d,r,t	ˀt	t
32	tʃ	#_	s,h,t,tʃ	t͡ʃ	t̪
32	tʃ	#_	s,h,t,tʃ	t̪	θ
32	tʃ	#_	s,h,t,tʃ	θ	s
32	tʃ	#_	s,h,t,tʃ	t͡ʃ	ʈ
32	tʃ	#_	s,h,t,tʃ	ʈ	ʂ
32	tʃ	#_	s,h,t,tʃ	ʂ	s
32	tʃ	#_	s,h,t,tʃ	t͡ʃ	ʃ
32	tʃ	#_	s,h,t,tʃ	ʃ	ʂ
32	tʃ	#_	s,h,t,tʃ	ʂ	s
32	tʃ	#_	s,h,t,tʃ	t͡ʃ	t͡s
32	tʃ	#_	s,h,t,tʃ	t͡s	t
32	tʃ	#_	s,h,t,tʃ	t	s
32	tʃ	#_	s,h,t,tʃ	t͡ʃ	ʃ
32	tʃ	#_	s,h,t,tʃ	ʃ	h
32	tʃ	#_	s,h,t,tʃ	t͡ʃ	t̪
32	tʃ	#_	s,h,t,tʃ	t̪	t
32	tʃ	#_	s,h,t,tʃ	t͡ʃ	t͡s
32	tʃ	#_	s,h,t,tʃ	t͡s	t
32	tʃ	#_	s,h,t,tʃ	t͡ʃ	ʈ
32	tʃ	#_	s,h,t,tʃ	ʈ	t
33	w		w,b	w	ɡ͡b
33	w		w,b	ɡ͡b	b
34	ʔ		∅,ʔ,∅/ʔ,∅/h	ʔ	∅
34	ʔ		∅,ʔ,∅/ʔ,∅/h	ʔ	∅
34	ʔ		∅,ʔ,∅/ʔ,∅/h	ʔ	∅
34	ʔ		∅,ʔ,∅/ʔ,∅/h	ʔ	hˀ
34	ʔ		∅,ʔ,∅/ʔ,∅/h	hˀ	h
